ID	collection_date	longitude	latitude
H-503	2024-10-10	-9.61045184480669	9.42741098466705
H-504	2024-10-23	-11.9765671726333	8.63694358056001
H-505	2024-10-06	-9.56640267344903	9.08118848464265
H-506	2024-10-21	-8.72366074619166	6.25650698132854
H-507	2024-10-20	-10.5000449850887	8.92331511077555
H-508	2024-10-17	-10.7443603863926	8.86956676879195
H-509	2024-10-24	-11.0047510595154	8.13869659675786
H-510	2024-10-20	-7.68564881099246	8.52283392213819
H-511	2024-10-22	-6.33720967054721	9.98159992028667
H-512	2024-10-05	-9.61045184480669	9.42741098466705
H-513	2024-10-21	-10.984462427963	9.56013445931537
H-514	2024-10-25	-6.15472550647055	5.99166091012738
H-515	2024-10-21	-9.31993451794302	10.1113933420345
H-516	2024-10-07	-14.6016263690795	14.9653818440019
H-517	2024-10-08	-10.3502562676966	10.5532924953584
H-518	2024-10-05	-8.48760567450798	10.0702589868888
H-519	2024-10-08	-9.4514096224454	12.1993952271614
H-520	2024-10-10	-11.6781574865266	9.83235982142638
H-521	2024-10-24	-8.02706601754807	7.68064632032423
H-522	2024-10-05	-8.02706601754807	7.68064632032423
H-523	2024-10-18	-9.72616962333921	7.4896541947655
H-524	2024-10-14	-11.8775268350177	8.44913361225809
H-525	2024-10-27	-9.61045184480669	9.42741098466705
H-526	2024-10-08	-11.7789788293063	8.55292883760771
H-527	2024-10-21	-9.61045184480669	9.42741098466705
H-528	2024-10-26	-9.1876092925796	8.95616530333941
H-529	2024-10-24	-10.5783485328725	9.63053509269785
H-530	2024-10-21	-7.07870728069888	5.99377349666403
H-531	2024-10-21	-5.83204972124359	11.9887419524599
H-532	2024-10-17	-5.66054990399903	6.06041635502934
H-533	2024-10-28	-10.0597745219793	8.7619259700678
H-534	2024-10-26	-9.44994887441639	10.169296893801
H-535	2024-10-13	-7.07870728069888	5.99377349666403
H-536	2024-10-27	-8.02706601754807	7.68064632032423
H-537	2024-10-26	-5.49903512681128	6.16429593329742
H-538	2024-10-24	-9.97346036461979	10.4490722425293
H-539	2024-10-27	-8.53708859885811	8.27472943882966
H-540	2024-10-19	-8.6011739167106	10.2338517805979
H-541	2024-10-14	-9.56652323772399	11.0332654863921
H-542	2024-10-26	-9.29834352227763	11.8886745028973
H-543	2024-10-26	-7.68564881099246	8.52283392213819
H-544	2024-10-27	-6.10424351265349	6.91010680542971
H-545	2024-10-19	-12.6172015435563	7.47505479866885
H-546	2024-10-31	-8.60212541901602	11.8145025395321
H-547	2024-10-27	-10.4366563149846	8.61031315288644
H-548	2024-10-28	-6.56339096842045	10.2874697680108
H-549	2024-10-30	-8.6743086660812	9.40793359029057
H-550	2024-10-20	-7.38929127863367	8.26275811432775
H-551	2024-11-02	-10.325566057775	9.24901674018104
H-552	2024-10-24	-8.07913805873822	8.67604635887269
H-553	2024-10-31	-8.93612468290412	10.4280224253996
H-554	2024-10-29	-8.93163812898324	8.7865094016671
H-555	2024-10-30	-15.2851431508403	14.7125462743368
H-556	2024-11-02	-9.70996993500289	9.01454876200198
H-557	2024-10-30	-9.61045184480669	9.42741098466705
H-558	2024-10-28	-11.0047510595154	8.13869659675786
H-559	2024-11-03	-7.68564881099246	8.52283392213819
H-560	2024-10-22	-9.91919875588204	10.7185954626734
H-561	2024-11-02	-11.0583388846975	13.0670883515965
H-562	2024-11-04	-14.4247752469646	14.8178267763312
H-563	2024-10-31	-8.85236363096882	9.87243206738625
H-564	2024-10-30	-11.9765671726333	8.63694358056001
H-565	2024-10-29	-10.083645281574	9.65084627550797
H-566	2024-11-03	-7.98699920828241	7.26070237267078
H-567	2024-11-01	-10.0597745219793	8.7619259700678
H-568	2024-10-14	-8.59026265708702	9.22076037979809
H-569	2024-11-02	-9.61045184480669	9.42741098466705
H-570	2024-11-05	-5.83204972124359	11.9887419524599
H-571	2024-10-25	-9.79597623488426	8.9534028754575
H-572	2024-11-02	-9.2238033026655	9.40499071482626
H-573	2024-10-21	-8.6011739167106	10.2338517805979
H-574	2024-10-26	-6.15472550647055	5.99166091012738
H-575	2024-11-06	-10.0971128163861	10.7315394018918
H-576	2024-11-01	-6.56339096842045	10.2874697680108
H-577	2024-11-02	-6.56339096842045	10.2874697680108
H-578	2024-11-02	-9.85095411087764	9.54034680269003
H-579	2024-10-22	-7.0563063998182	7.3946015842241
H-580	2024-11-02	-8.02706601754807	7.68064632032423
H-581	2024-11-02	-8.6011739167106	10.2338517805979
H-582	2024-11-06	-8.93163812898324	8.7865094016671
H-583	2024-11-08	-5.66054990399903	6.06041635502934
H-584	2024-11-02	-6.21062937655756	5.84430945320026
H-585	2024-11-06	-5.49903512681128	6.16429593329742
H-586	2024-11-08	-6.56339096842045	10.2874697680108
H-587	2024-11-09	-6.61578749154558	7.98452353331556
H-588	2024-11-10	-9.61045184480669	9.42741098466705
H-589	2024-11-09	-9.40091253594629	10.6933267847941
H-590	2024-11-07	-6.33720967054721	9.98159992028667
H-591	2024-10-31	-10.9566984875448	8.28014943150908
H-592	2024-11-09	-13.6722351998053	13.0969490298873
H-593	2024-10-23	-11.3345963173955	9.42170404564023
H-594	2024-11-08	-11.8775268350177	8.44913361225809
H-595	2024-11-06	-9.61045184480669	9.42741098466705
H-596	2024-10-29	-10.0597745219793	8.7619259700678
H-597	2024-11-10	-9.35853693976885	10.2583728009039
H-598	2024-11-06	-9.29834352227763	11.8886745028973
H-599	2024-11-07	-7.60877716303723	8.31507608808083
H-600	2024-11-10	-10.0863436773658	10.8409274185003
H-601	2024-11-09	-11.9765671726333	8.63694358056001
H-602	2024-11-07	-11.8973877906618	8.53316404961824
H-603	2024-11-08	-7.89499774089021	8.71190952451056
H-604	2024-11-05	-9.46889985530724	9.39922453009147
H-605	2024-11-09	-7.26113305956816	6.29797690538602
H-606	2024-11-01	-5.83204972124359	11.9887419524599
H-607	2024-11-09	-7.98699920828241	7.26070237267078
H-608	2024-11-08	-11.0047510595154	8.13869659675786
H-609	2024-11-14	-5.69043954407958	6.53206364144487
H-610	2024-10-25	-5.66054990399903	6.06041635502934
H-611	2024-11-09	-9.70996993500289	9.01454876200198
H-612	2024-11-04	-11.4757930696112	8.06755412840844
H-613	2024-11-15	-11.9765671726333	8.63694358056001
H-614	2024-11-11	-11.4515522860088	8.13431946224965
H-615	2024-11-09	-9.31993451794302	10.1113933420345
H-616	2024-11-08	-9.83974012832511	10.5260492670655
H-617	2024-11-15	-6.79655675187885	11.3073481225729
H-618	2024-11-16	-11.9765671726333	8.63694358056001
H-619	2024-11-02	-10.5000449850887	8.92331511077555
H-620	2024-10-25	-9.80785079457038	8.2065885607211
H-621	2024-11-13	-10.3201414809559	10.6895100044665
H-622	2024-11-13	-11.0047510595154	8.13869659675786
H-623	2024-11-08	-13.1614771230759	14.2139766086016
H-624	2024-10-27	-11.0583388846975	13.0670883515965
H-625	2024-11-16	-9.85095411087764	9.54034680269003
H-626	2024-11-15	-8.16319120476524	8.75638433995628
H-627	2024-10-28	-8.22553182468891	8.35448382443848
H-628	2024-11-05	-11.7040437922839	7.39036699057576
H-629	2024-11-17	-9.50369922541556	8.42018377580045
H-630	2024-11-06	-10.1800498639955	8.99019100385137
H-631	2024-11-14	-6.56339096842045	10.2874697680108
H-632	2024-11-07	-11.2575074875962	6.83986468310564
H-633	2024-11-14	-6.74097574241236	7.61835114762378
H-634	2024-11-15	-9.40091253594629	10.6933267847941
H-635	2024-11-15	-13.6722351998053	13.0969490298873
H-636	2024-11-15	-9.70996993500289	9.01454876200198
H-637	2024-11-16	-9.66717591707172	8.81711439270413
H-638	2024-11-19	-10.325566057775	9.24901674018104
H-639	2024-11-17	-14.4247752469646	14.8178267763312
H-640	2024-10-28	-5.45041326270943	11.3104252826899
H-641	2024-11-15	-9.18614228718043	10.0769911294095
H-642	2024-10-31	-9.40091253594629	10.6933267847941
H-643	2024-11-12	-9.48939101109619	11.4641839395732
H-644	2024-11-18	-6.15472550647055	5.99166091012738
H-645	2024-11-14	-9.44994887441639	10.169296893801
H-646	2024-11-05	-9.47926443203296	6.8332197831474
H-647	2024-11-21	-6.16931483666752	7.65906116840333
H-648	2024-11-08	-8.78365428427821	9.98373987126142
H-649	2024-11-20	-9.94477719455137	8.43226495863614
H-650	2024-10-26	-6.97005275356768	6.27907371727439
H-651	2024-11-09	-8.52798301058519	8.53661121234704
H-652	2024-11-08	-9.97346036461979	10.4490722425293
H-653	2024-11-17	-8.48301179021791	8.78304618665769
H-654	2024-11-03	-7.82795047548668	10.2568871311212
H-655	2024-11-20	-7.98699920828241	7.26070237267078
H-656	2024-11-15	-6.56339096842045	10.2874697680108
H-657	2024-11-20	-6.67304857734304	11.3044517160702
H-658	2024-11-06	-11.2020657340315	12.6384664628437
H-659	2024-11-16	-5.49903512681128	6.16429593329742
H-660	2024-11-23	-5.49903512681128	6.16429593329742
H-661	2024-11-19	-7.68564881099246	8.52283392213819
H-662	2024-11-09	-8.60212541901602	11.8145025395321
H-663	2024-11-20	-9.59896524630134	8.66908848777646
H-664	2024-11-07	-9.61045184480669	9.42741098466705
H-665	2024-11-23	-11.0063919516443	11.0975746094445
H-666	2024-11-22	-9.1876092925796	8.95616530333941
H-667	2024-11-09	-8.78918860247231	8.30937738298853
H-668	2024-11-19	-11.0583388846975	13.0670883515965
H-669	2024-11-25	-13.6722351998053	13.0969490298873
H-670	2024-11-20	-5.83204972124359	11.9887419524599
H-671	2024-11-24	-6.8351180864729	11.6060782389549
H-672	2024-11-19	-8.99971886271162	8.41376503837206
H-673	2024-11-17	-6.40806639514649	9.77811843348596
H-674	2024-11-17	-10.9566984875448	8.28014943150908
H-675	2024-11-12	-8.60301018026412	9.16407557212728
H-676	2024-11-19	-9.92490041939761	11.474634701855
H-677	2024-11-20	-10.7128961386144	8.7477038744895
H-678	2024-11-25	-7.16295620999895	9.96415719083619
H-679	2024-11-16	-11.0047510595154	8.13869659675786
H-680	2024-11-23	-11.7699675688285	9.44821389643176
H-681	2024-11-27	-7.90869424793321	8.92109355972611
H-682	2024-11-15	-8.18589548726049	9.92009946828217
H-683	2024-11-23	-11.0680782726103	14.1197102234293
H-684	2024-11-27	-6.43328587704088	11.0013477373495
H-685	2024-11-24	-6.56339096842045	10.2874697680108
H-686	2024-11-22	-9.50369922541556	8.42018377580045
H-687	2024-11-18	-15.8303029055614	12.5261387965919
H-688	2024-11-28	-10.5050614482571	12.8952904891391
H-689	2024-11-04	-5.49903512681128	6.16429593329742
H-690	2024-11-13	-6.75728438254343	7.35738840878203
H-691	2024-11-19	-5.23400778532142	11.7971126847949
H-692	2024-11-21	-11.0047510595154	8.13869659675786
H-693	2024-11-15	-11.2575074875962	6.83986468310564
H-694	2024-11-23	-8.60212541901602	11.8145025395321
H-695	2024-11-26	-10.8346658582503	8.42074029751667
H-696	2024-11-27	-9.70996993500289	9.01454876200198
H-697	2024-11-27	-6.30585426143791	4.95914988465131
H-698	2024-11-18	-11.9765671726333	8.63694358056001
H-699	2024-11-26	-8.75148512425405	6.28254592727559
H-700	2024-11-26	-10.5000449850887	8.92331511077555
H-701	2024-11-27	-11.5550701510683	11.1793233507406
H-702	2024-11-28	-11.7040437922839	7.39036699057576
H-703	2024-11-13	-10.325566057775	9.24901674018104
H-704	2024-12-02	-11.4776713524371	11.0582962152267
H-705	2024-11-10	-5.49903512681128	6.16429593329742
H-706	2024-11-11	-13.6722351998053	13.0969490298873
H-707	2024-11-10	-10.7564309443382	11.8775893871556
H-708	2024-11-29	-13.6722351998053	13.0969490298873
H-709	2024-11-06	-7.82795047548668	10.2568871311212
H-710	2024-11-16	-8.99971886271162	8.41376503837206
H-711	2024-11-08	-10.0971128163861	10.7315394018918
H-712	2024-11-26	-7.13952625941497	10.5200876525008
H-713	2024-11-26	-10.5787659331749	10.868415081955
H-714	2024-11-25	-8.99971886271162	8.41376503837206
H-715	2024-12-03	-14.8260842427926	14.9645653933471
H-716	2024-11-27	-10.0971128163861	10.7315394018918
H-717	2024-11-18	-11.1797887072928	11.3171205784627
H-718	2024-11-26	-6.16931483666752	7.65906116840333
H-719	2024-12-01	-9.21538710800183	10.5390347223314
H-720	2024-11-30	-9.97346036461979	10.4490722425293
H-721	2024-11-13	-5.68436083794947	5.8890465265988
H-722	2024-12-02	-14.2470522554944	14.1818248256561
H-723	2024-11-19	-11.4592075052925	11.1525298592185
H-724	2024-12-05	-5.11382491449436	10.587288078211
H-725	2024-12-01	-9.61045184480669	9.42741098466705
H-726	2024-12-01	-10.0863436773658	10.8409274185003
H-727	2024-12-02	-10.2531439992246	9.09295695575331
H-728	2024-12-02	-5.69043954407958	6.53206364144487
H-729	2024-12-01	-5.81600572773799	8.13320113331102
H-730	2024-11-20	-11.052792498941	13.8233919444202
H-731	2024-12-03	-7.82914957523245	9.00643586268841
H-732	2024-12-02	-4.88614086076847	11.8867232768601
H-733	2024-11-16	-9.61045184480669	9.42741098466705
H-734	2024-11-12	-13.1614771230759	14.2139766086016
H-735	2024-12-06	-9.85095411087764	9.54034680269003
H-736	2024-11-23	-9.3255991074212	8.47649634638071
H-737	2024-11-19	-8.48301179021791	8.78304618665769
H-738	2024-11-19	-3.92352300341115	7.57760044922419
H-739	2024-11-18	-8.28684657853639	9.78220786891434
H-740	2024-12-01	-5.83204972124359	11.9887419524599
H-741	2024-11-17	-10.7860310053433	10.3162333429247
H-742	2024-11-24	-6.90833361854815	9.81386143370345
H-743	2024-11-17	-6.74097574241236	7.61835114762378
H-744	2024-11-29	-8.78365428427821	9.98373987126142
H-745	2024-11-14	-10.5107636696281	8.9669744238649
H-746	2024-11-27	-10.0863436773658	10.8409274185003
H-747	2024-11-14	-12.3962389562403	9.63914500586753
H-748	2024-11-18	-9.94707459244333	13.0410268749543
H-749	2024-12-03	-10.6536468862705	10.3497885967128
H-750	2024-12-02	-11.9765671726333	8.63694358056001
H-751	2024-11-23	-10.095938785747	9.11263452482205
H-752	2024-12-04	-9.50369922541556	8.42018377580045
H-753	2024-12-03	-8.52798301058519	8.53661121234704
H-754	2024-11-15	-7.57306849603176	7.03387933726358
H-755	2024-11-28	-6.43328587704088	11.0013477373495
H-756	2024-11-23	-8.22858352123043	9.616658842758
H-757	2024-12-04	-14.1312842699637	13.784858897419
H-758	2024-12-05	-5.62642483168247	9.11645375148901
H-759	2024-12-07	-9.44994887441639	10.169296893801
H-760	2024-12-04	-7.50920054399907	9.54024649999294
H-761	2024-12-04	-11.4460106835385	7.26877669341417
H-762	2024-11-24	-8.99971886271162	8.41376503837206
H-763	2024-12-05	-6.16931483666752	7.65906116840333
H-764	2024-11-29	-6.79655675187885	11.3073481225729
H-765	2024-12-08	-9.26828028088674	9.35461419058755
H-766	2024-12-05	-15.4166342868912	14.8840321869501
H-767	2024-11-24	-11.5766284190166	8.3391138179565
H-768	2024-12-06	-10.5498124484868	9.45988655726295
H-769	2024-11-19	-11.052792498941	13.8233919444202
H-770	2024-12-07	-9.50369922541556	8.42018377580045
H-771	2024-12-05	-9.50369922541556	8.42018377580045
H-772	2024-12-06	-7.98699920828241	7.26070237267078
H-773	2024-12-11	-10.6344857508276	6.98191105044913
H-774	2024-12-06	-5.83204972124359	11.9887419524599
H-775	2024-12-07	-7.13641155191672	13.8011054003767
H-776	2024-12-08	-11.9765671726333	8.63694358056001
H-777	2024-12-10	-10.4855641254363	11.7470277535985
H-778	2024-12-13	-6.33317856690602	7.02232068143156
H-779	2024-12-16	-13.42061753371	10.8494200446628
H-780	2024-11-24	-10.7009021877685	9.05093379006112
H-781	2024-12-08	-6.92808272164496	12.3770423911236
H-782	2024-12-11	-11.3893677592951	7.57524651103942
H-783	2024-11-23	-9.66717591707172	8.81711439270413
H-784	2024-12-11	-7.91653134348879	8.8665041352804
H-785	2024-12-09	-6.16931483666752	7.65906116840333
H-786	2024-12-07	-6.67304857734304	11.3044517160702
H-787	2024-12-10	-8.75148512425405	6.28254592727559
H-788	2024-11-30	-7.6333530796819	8.63702123045399
H-789	2024-12-05	-14.8260842427926	14.9645653933471
H-790	2024-12-12	-9.97346036461979	10.4490722425293
H-791	2024-11-28	-8.48301179021791	8.78304618665769
H-792	2024-12-08	-10.2586730665557	8.97823844471584
H-793	2024-12-02	-6.1710552423713	5.81167539612592
H-794	2024-12-11	-7.1621523100744	9.04002376572659
H-795	2024-12-14	-9.03516564392297	7.89474305161973
H-796	2024-12-03	-6.30585426143791	4.95914988465131
H-797	2024-12-03	-10.3973693738833	9.2955685793255
H-798	2024-12-12	-10.2734712184411	10.8966606801989
H-799	2024-12-09	-7.50920054399907	9.54024649999294
H-800	2024-12-13	-10.4564376484775	7.42716589005221
H-801	2024-12-14	-5.12236630124986	12.1379119479977
H-802	2024-12-10	-11.8363620496296	7.98975071376239
H-803	2024-12-04	-7.13952625941497	10.5200876525008
H-804	2024-12-13	-9.87934388329483	9.96005088724099
H-805	2024-12-03	-11.4592075052925	11.1525298592185
H-806	2024-12-01	-8.48301179021791	8.78304618665769
H-807	2024-12-10	-14.1312842699637	13.784858897419
H-808	2024-12-15	-6.56339096842045	10.2874697680108
H-809	2024-12-13	-9.79019963567174	7.96436175762877
H-810	2024-12-10	-11.9765671726333	8.63694358056001
H-811	2024-11-26	-14.2470522554944	14.1818248256561
H-812	2024-12-09	-5.81600572773799	8.13320113331102
H-813	2024-12-09	-9.3255991074212	8.47649634638071
H-814	2024-12-05	-13.2336795578262	9.86059118504503
H-815	2024-12-15	-7.30400802105208	8.98758108720599
H-816	2024-12-15	-10.8654325945131	7.68856010090064
H-817	2024-12-15	-7.41014378798713	12.014595346566
H-818	2024-12-13	-9.70996993500289	9.01454876200198
H-819	2024-12-12	-10.5787659331749	10.868415081955
H-820	2024-12-15	-10.6536468862705	10.3497885967128
H-821	2024-11-30	-11.052792498941	13.8233919444202
H-822	2024-12-16	-6.88668134690533	9.76491314570808
H-823	2024-12-14	-10.5787659331749	10.868415081955
H-824	2024-12-18	-9.20893159884121	10.0670205830379
H-825	2024-12-08	-5.09741474781796	11.9404913703634
H-826	2024-12-11	-8.59416181771095	10.9857745239906
H-827	2024-12-13	-6.43328587704088	11.0013477373495
H-828	2024-12-17	-9.02546122932524	9.99177485667109
H-829	2024-11-24	-8.54857220295239	6.91897619756447
H-830	2024-11-25	-9.50369922541556	8.42018377580045
H-831	2024-12-14	-11.236354492002	10.3776567233919
H-832	2024-12-19	-10.0971128163861	10.7315394018918
H-833	2024-12-20	-5.69043954407958	6.53206364144487
H-834	2024-12-10	-6.0420236486632	9.70206913208075
H-835	2024-12-15	-7.44554888940911	12.4628283903208
H-836	2024-12-16	-10.5498124484868	9.45988655726295
H-837	2024-12-17	-7.98168285573477	10.6822162233567
H-838	2024-12-19	-9.81615525688132	8.77882995678727
H-839	2024-12-21	-9.14244772875207	7.05028628715066
H-840	2024-12-22	-7.37135298978611	7.56666661648956
H-841	2024-12-21	-8.71693844702149	8.21646342303419
H-842	2024-12-15	-11.9765671726333	8.63694358056001
H-843	2024-12-17	-10.1448072065323	7.63672254422458
H-844	2024-12-19	-6.36402337615139	11.7317840854328
H-845	2024-12-21	-7.90869424793321	8.92109355972611
H-846	2024-12-20	-12.5528526772661	7.63298627799951
H-847	2024-12-16	-9.72933285452236	11.6495330108592
H-848	2024-12-21	-10.6536468862705	10.3497885967128
H-849	2024-12-08	-7.90947208480111	8.90711381128463
H-850	2024-12-16	-10.5498124484868	9.45988655726295
H-851	2024-12-06	-10.2586730665557	8.97823844471584
H-852	2024-12-15	-10.2734712184411	10.8966606801989
H-853	2024-12-12	-9.70996993500289	9.01454876200198
H-854	2024-12-23	-14.8260842427926	14.9645653933471
H-855	2024-12-11	-8.78365428427821	9.98373987126142
H-856	2024-12-01	-6.86996410031173	11.8204899145413
H-857	2024-12-19	-10.7397064000124	8.01737167428621
H-858	2024-12-24	-7.98699920828241	7.26070237267078
H-859	2024-12-20	-10.0971128163861	10.7315394018918
H-860	2024-12-21	-10.2531439992246	9.09295695575331
H-861	2024-12-11	-5.69043954407958	6.53206364144487
H-862	2024-12-18	-5.81600572773799	8.13320113331102
H-863	2024-12-22	-9.50369922541556	8.42018377580045
H-864	2024-12-19	-9.03516564392297	7.89474305161973
H-865	2024-12-23	-6.16931483666752	7.65906116840333
H-866	2024-12-23	-9.97346036461979	10.4490722425293
H-867	2024-12-04	-5.69043954407958	6.53206364144487
H-868	2024-12-20	-5.62642483168247	9.11645375148901
H-869	2024-12-27	-7.15744454040367	11.3695466129672
H-870	2024-12-20	-6.16931483666752	7.65906116840333
H-871	2024-12-25	-7.65551237702966	9.36947122393854
H-872	2024-12-20	-9.21538710800183	10.5390347223314
H-873	2024-12-22	-7.98699920828241	7.26070237267078
H-874	2024-12-19	-5.83204972124359	11.9887419524599
H-875	2024-12-20	-6.67304857734304	11.3044517160702
H-876	2024-12-09	-6.30585426143791	4.95914988465131
H-877	2024-12-20	-7.82272470681327	9.16247549998774
H-878	2024-12-23	-10.5498124484868	9.45988655726295
H-879	2024-12-23	-11.9765671726333	8.63694358056001
H-880	2024-12-07	-7.84222494809503	9.07196908819298
H-881	2024-12-22	-10.8323683435695	9.66160362779898
H-882	2024-12-20	-6.1710552423713	5.81167539612592
H-883	2024-12-26	-10.1736746444239	12.0298073990744
H-884	2024-12-22	-10.5498124484868	9.45988655726295
H-885	2024-12-24	-10.5498124484868	9.45988655726295
H-886	2024-12-25	-11.4017621262891	10.7708646613939
H-887	2024-12-09	-5.11382491449436	10.587288078211
H-888	2024-12-11	-4.43289407314611	10.8992246304645
H-889	2024-12-27	-5.27068728445512	7.82134751155821
H-890	2024-12-25	-6.92808272164496	12.3770423911236
H-891	2024-12-09	-14.4862547935017	14.3734408987956
H-892	2024-12-22	-11.8363620496296	7.98975071376239
H-893	2024-12-21	-9.84606156409134	10.5673602433704
H-894	2024-12-28	-7.92941996237484	12.4221310048673
H-895	2024-12-15	-8.7533070891458	7.90217904594688
H-896	2024-12-07	-11.9765671726333	8.63694358056001
H-897	2024-12-26	-6.33317856690602	7.02232068143156
H-898	2024-12-27	-10.2132614665007	11.6725650478284
H-899	2024-12-23	-11.9765671726333	8.63694358056001
H-900	2024-12-27	-9.62973032263118	10.2285365515179
H-901	2025-01-01	-6.06712620537823	5.18960036235222
H-902	2024-12-27	-6.33317856690602	7.02232068143156
H-903	2024-12-27	-9.81615525688132	8.77882995678727
H-904	2024-12-24	-11.9765671726333	8.63694358056001
H-905	2024-12-29	-9.26680879580072	5.76651456405917
H-906	2024-12-23	-6.36402337615139	11.7317840854328
H-907	2024-12-27	-7.82914957523245	9.00643586268841
H-908	2024-12-12	-5.62642483168247	9.11645375148901
H-909	2024-12-22	-10.4855641254363	11.7470277535985
H-910	2024-12-27	-9.03516564392297	7.89474305161973
H-911	2024-12-27	-8.59416181771095	10.9857745239906
H-912	2024-12-14	-14.1287498174659	12.7031973415928
H-913	2024-12-07	-13.42061753371	10.8494200446628
H-914	2025-01-01	-4.01033008391155	5.40799112357826
H-915	2024-12-13	-10.3956982710704	10.6188041564518
H-916	2025-01-01	-8.14197388934252	11.3273575198452
H-917	2024-12-27	-10.4053194492467	9.81012064019258
H-918	2024-12-29	-10.2531439992246	9.09295695575331
H-919	2024-12-29	-7.98699920828241	7.26070237267078
H-920	2024-12-16	-7.45469393331066	12.4715118912954
H-921	2025-01-01	-8.35705258135417	8.75887063541045
H-922	2024-12-23	-9.3255991074212	8.47649634638071
H-923	2024-12-09	-7.30400802105208	8.98758108720599
H-924	2025-01-01	-9.20893159884121	10.0670205830379
H-925	2024-12-15	-5.09741474781796	11.9404913703634
H-926	2024-12-20	-8.3779688788947	11.3207929724684
H-927	2025-01-01	-7.3466209417277	9.05505492316618
H-928	2024-12-22	-9.70996993500289	9.01454876200198
H-929	2024-12-17	-3.78038287924652	7.78808411839595
H-930	2025-01-01	-9.26828028088674	9.35461419058755
H-931	2024-12-11	-4.59645518451913	13.7389138049065
H-932	2024-12-10	-13.42061753371	10.8494200446628
H-933	2024-12-26	-7.50920054399907	9.54024649999294
H-934	2024-12-27	-11.8363620496296	7.98975071376239
H-935	2024-12-28	-9.79019963567174	7.96436175762877
H-936	2024-12-28	-9.15427837542333	9.22876804082884
H-937	2025-01-01	-11.394863855719	11.2664519950334
H-938	2024-12-29	-8.59416181771095	10.9857745239906
H-939	2025-01-01	-6.16931483666752	7.65906116840333
H-940	2025-01-01	-9.47900192774549	7.41512565720577
H-941	2025-01-01	-11.8363620496296	7.98975071376239
H-942	2025-01-01	-10.8654325945131	7.68856010090064
H-943	2024-12-19	-10.8654325945131	7.68856010090064
H-944	2024-12-10	-5.62642483168247	9.11645375148901
H-945	2025-01-01	-5.01510867601591	11.0724648626561
H-946	2025-01-01	-6.67304857734304	11.3044517160702
H-947	2024-12-10	-6.67304857734304	11.3044517160702
H-948	2024-12-29	-9.77407828452803	10.3475183117089
H-949	2025-01-01	-7.67357652235859	12.2840399050628
H-950	2025-01-01	-9.68418449839078	9.74249544546719
H-951	2024-12-30	-7.84222494809503	9.07196908819298
H-952	2024-12-29	-12.2026765434295	8.86549429325039
H-953	2025-01-01	-6.4918926177731	9.8192726322425
H-954	2025-01-01	-12.307324862336	8.81713437966324
H-955	2025-01-01	-11.3893677592951	7.57524651103942
H-956	2025-01-01	-6.86355596989065	10.2108029285071
H-957	2025-01-01	-6.56339096842045	10.2874697680108
H-958	2024-12-28	-5.69043954407958	6.53206364144487
H-959	2025-01-01	-11.9765671726333	8.63694358056001
H-960	2025-01-01	-10.0971128163861	10.7315394018918
H-961	2024-12-27	-5.62642483168247	9.11645375148901
H-962	2024-12-27	-6.22678367468221	4.93284025046865
H-963	2024-12-29	-10.2132614665007	11.6725650478284
H-964	2025-01-01	-11.3893677592951	7.57524651103942
H-965	2025-01-01	-10.124491970288	10.6653285706994
H-966	2025-01-01	-7.30400802105208	8.98758108720599
H-967	2025-01-01	-8.21812082581826	9.9078875477625
H-968	2025-01-01	-11.5763526230132	10.8900744357651
H-969	2025-01-01	-9.5033818889396	5.87003374897354
H-970	2025-01-01	-14.8260842427926	14.9645653933471
H-971	2025-01-01	-8.78365428427821	9.98373987126142
H-972	2024-12-12	-10.6344857508276	6.98191105044913
H-973	2024-12-24	-7.1621523100744	9.04002376572659
H-974	2025-01-01	-9.60208122950364	10.1511405802813
H-975	2025-01-01	-7.79107224747098	9.19720817600033
H-976	2025-01-01	-9.15989642700055	13.5502129164207
H-977	2025-01-01	-9.03454264562631	12.3829960593943
H-978	2025-01-01	-9.26680879580072	5.76651456405917
H-979	2025-01-01	-9.16962403880308	8.21261640246431
H-980	2025-01-01	-5.69043954407958	6.53206364144487
H-981	2025-01-01	-6.30854607333445	7.9987335484991
H-982	2025-01-01	-6.36402337615139	11.7317840854328
H-983	2025-01-01	-9.28551728186521	12.4025327543291
H-984	2025-01-01	-9.84606156409134	10.5673602433704
H-985	2025-01-01	-11.128404885565	8.69015752958848
H-986	2025-01-01	-8.48015100487577	8.40914133252012
H-987	2024-12-28	-12.9778262074008	13.0879004674063
H-988	2025-01-01	-7.98699920828241	7.26070237267078
H-989	2024-12-30	-9.62973032263118	10.2285365515179
H-990	2025-01-01	-10.8654325945131	7.68856010090064
H-991	2025-01-01	-10.8603013163931	9.71998471286088
H-992	2025-01-01	-5.97021221579856	8.60690248177866
H-993	2025-01-01	-9.97346036461979	10.4490722425293
H-994	2025-01-01	-7.42568850825258	5.39551517080551
H-995	2025-01-01	-9.03516564392297	7.89474305161973
H-996	2024-12-24	-9.65232199016832	10.1687915626754
H-997	2025-01-01	-6.56339096842045	10.2874697680108
H-998	2025-01-01	-9.5033818889396	5.87003374897354
H-999	2025-01-01	-13.42061753371	10.8494200446628
H-1000	2025-01-01	-9.14244772875207	7.05028628715066
H-1001	2025-01-01	-6.36402337615139	11.7317840854328
H-1002	2025-01-01	-7.92941996237484	12.4221310048673
